SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-24-2025,Single Family Residential,2221 Scott St,San Francisco,CA,94115,7250000,5,4.5,SF District 7,,3376,1895,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/2221-Scott-St-94115/home/860321,San Francisco MLS,425041633,N,Y,37.7908107,-122.4396064
PAST SALE,,Multi-Family (5+ Unit),2101 Ellis St,San Francisco,CA,94115,1415000,,6.0,,5875,2500,1924,,241,,,,,https://www.redfin.com/CA/San-Francisco/2101-Ellis-St-94115/home/592620,,,N,Y,37.7811479,-122.4409786
PAST SALE,November-17-2025,Single Family Residential,2232 Bush St,San Francisco,CA,94115,4535000,3,3.5,SF District 6,6374,3188,1919,,711,,Sold,,,https://www.redfin.com/CA/San-Francisco/2232-Bush-St-94115/home/174972855,San Francisco MLS,425073638,N,Y,37.7872091,-122.4341518
PAST SALE,October-8-2025,Single Family Residential,3014 Pine St Unit A,San Francisco,CA,94115,799000,1,2.0,SF District 6,960,2831,1905,,832,235,Sold,,,https://www.redfin.com/CA/San-Francisco/3014-Pine-St-94115/unit-A/home/196206584,San Francisco MLS,425046947,N,Y,37.7865859,-122.4458504
PAST SALE,October-10-2025,Single Family Residential,48 Terra Vista Ave Unit A,San Francisco,CA,94115,790000,1,1.0,SF District 6,865,3057,1951,,913,300,Sold,,,https://www.redfin.com/CA/San-Francisco/48-Terra-Vista-Ave-94115/unit-A/home/11893354,San Francisco MLS,425060319,N,Y,37.7817099,-122.442624
PAST SALE,,Single Family Residential,2617 Sutter St,San Francisco,CA,94115,3300000,4,3.0,,2550,3125,1898,,1294,,,,,https://www.redfin.com/CA/San-Francisco/2617-Sutter-St-94115/home/1109588,,,N,Y,37.784441,-122.44397
PAST SALE,October-17-2025,Single Family Residential,2546 Jackson St,San Francisco,CA,94115,12000000,9,9.5,SF District 7,8155,8938,,,1471,,Sold,,,https://www.redfin.com/CA/San-Francisco/2546-Jackson-St-94115/home/1180671,BAREIS,425047919,N,Y,37.7923618,-122.4372479
PAST SALE,September-9-2025,Single Family Residential,1915 Laguna St #4,San Francisco,CA,94115,650000,1,1.0,SF District 6,863,2495,1922,,753,,Sold,,,https://www.redfin.com/CA/San-Francisco/1915-Laguna-St-94115/unit-4/home/1871634,San Francisco MLS,425033944,N,Y,37.7888501,-122.4290745
PAST SALE,,Multi-Family (5+ Unit),3012 Pine St Unit 3014A,San Francisco,CA,94115,799000,6,4.0,,4088,2831,1905,,195,,,,,https://www.redfin.com/CA/San-Francisco/3012-Pine-St-94115/unit-3014A/home/1278290,,,N,Y,37.786625,-122.445864
PAST SALE,October-3-2025,Single Family Residential,2312 Pacific Ave,San Francisco,CA,94115,14000000,5,4.5,SF District 7,7288,4125,1908,,1921,,Sold,,,https://www.redfin.com/CA/San-Francisco/2312-Pacific-Ave-94115/home/1459668,San Francisco MLS,425027087,N,Y,37.7937384,-122.4335357
PAST SALE,,Single Family Residential,2781 Clay St,San Francisco,CA,94115,7000000,3,3.0,,3400,2495,1900,,2059,,,,,https://www.redfin.com/CA/San-Francisco/2781-Clay-St-94115/home/1871572,,,N,Y,37.7899257,-122.4387779
PAST SALE,November-25-2025,Single Family Residential,2898 Broadway St,San Francisco,CA,94115,17750000,10,6.5,SF District 7,11155,5776,1899,,1591,,Sold,,,https://www.redfin.com/CA/San-Francisco/2898-Broadway-St-94115/home/1499204,San Francisco MLS,425036193,N,Y,37.7933788,-122.4447333
PAST SALE,October-24-2025,Single Family Residential,1057 Steiner St,San Francisco,CA,94115,3800000,10,7.5,SF District 6,6505,3216,1892,,584,,Sold,,,https://www.redfin.com/CA/San-Francisco/1057-Steiner-St-94115/home/1748115,San Francisco MLS,424073318,N,Y,37.7791043,-122.4337406
PAST SALE,,Single Family Residential,2930 Broadway St,San Francisco,CA,94115,42000000,,7.0,,7320,11736,1928,,5738,,,,,https://www.redfin.com/CA/San-Francisco/2930-Broadway-St-94115/home/1323584,,,N,Y,37.7932329,-122.4454675
PAST SALE,,Single Family Residential,2500 Pacific Ave,San Francisco,CA,94115,3250000,,,,,1891,,,,,,,,https://www.redfin.com/CA/San-Francisco/2500-Pacific-Ave-94115/home/1593622,,,N,Y,37.7933464,-122.4366174
